Bird name,Species,#1,#2,#3,#4,#5
ASB_Blackblue,ASB,26.859075,21.7795495,16.452544999999994,16.163017000000004,15.6633435
ASB_orange,ASB,19.2670625,20.7984405,18.455890999999998,21.72549575,20.0748565
ASB_red,ASB,22.011043,20.8324735,21.779766499999997,19.1846575,20.538545
ASB_white,ASB,18.3317544,12.385397240000001,14.1317316,16.5030412,17.301688
ASB_y36a,ASB,33.49596052631578,33.02941842105263,35.22339210526316,37.53731315789473,39.01946315789474
ASB_yellow,ASB,13.737317454545455,14.127229999999999,16.167174545454543,10.554753636363637,12.589553636363634
BCC_M01,BCC,18.529455000000002,22.749145,31.097034999999998,27.25692,35.88856
BCC_M03,BCC,9.738121052631579,10.51939894736842,12.835634210526315,11.545491578947368,15.00161210526316
BCC_M08,BCC,18.679160000000003,15.603857,17.000572249999998,16.39376975,18.719169
BCC_M09,BCC,8.318001875,15.281654166666668,12.351379166666668,21.514704166666665,27.455466666666666
BCC_M11,BCC,6.48794129032258,9.372563225806454,16.34748290322581,16.159656451612904,12.24258
BCC_M19,BCC,7.448379583333332,14.868040833333334,28.678007499999996,23.676258750000002,32.981914583333335
BCC_M21,BCC,15.960658834080718,16.766180762331842,17.69545403587444,17.092450403587442,13.091207085201793
BCC_M22,BCC,9.814233333333332,4.456367476190476,16.217799142857142,19.35422380952381,20.537557142857143
BF_brn20pnk9,BF,26.90126923076923,28.47370576923077,31.940959615384617,35.43921538461539,37.569267307692314
BF_brn24pnk13,BF,21.31581818181818,22.602881818181817,26.608027272727274,26.533927272727272,29.200781818181817
BF_brn25pnk14,BF,22.819332,23.942944,23.953768,27.136300000000002,28.570923999999994
BF_brn35pnk21,BF,38.922344,46.03644,45.043444,47.923024000000005,46.824916
BF_brn36pnk24,BF,42.213237931034485,43.056524137931035,44.865424137931036,45.63959999999999,47.28733448275861
BF_org20ylw24,BF,40.09661904761905,37.07741428571428,32.50817142857142,32.936466666666675,33.46284761904763
BF_org27ylw19,BF,20.03431666666667,23.74584333333333,26.044973333333335,33.130923333333335,33.885933333333334
ISB_r5y81,ISB,16.624646623376627,14.651940779220784,17.00168597402598,15.386094415584413,16.53539
ISB_y51i,ISB,46.10372666666667,43.04676,40.12144,41.127340000000004,39.89322000000001
ISB_y54i,ISB,31.32233,28.444225,34.59421999999999,30.842764999999996,35.301435
ISB_y61i,ISB,41.5456052631579,42.850300000000004,41.192015789473686,43.977505263157894,38.3757052631579
ISB_y63i,ISB,33.59995,33.22087222222222,36.33256111111111,34.95444444444444,34.68951666666666
JF_red28blu13,JF,29.46102142857143,34.154489285714284,33.02476071428571,34.56437857142857,37.98286785714286
JF_y23g09,JF,21.81246153846154,22.45022692307692,23.13757307692308,24.879307692307687,23.93770384615385
JF_ylw14gry00,JF,15.407127222222222,13.707606111111112,17.172083888888892,14.992207777777777,15.824916666666667
JF_ylw20gry09,JF,17.214670833333333,18.575870833333333,21.62258416666667,25.043904166666664,27.696425
JF_ylw22gry08,JF,30.018056,31.034720000000004,29.237548,31.315376,29.336816
JF_ylw25gry11,JF,38.80980666666666,38.35593333333333,38.06147333333333,38.250883333333334,39.746323333333336
SF_y08s,SF,38.153535000000005,36.25095500000001,34.130805,33.596965,32.16142
SF_y14s,SF,24.041052307692308,22.09835846153846,19.600988076923073,19.314377307692308,19.51298346153846
SF_y47s,SF,1.0732715000000002,8.167837,-8.848903500000002,-9.111463499999996,-8.987557500000001
SF_y50s,SF,7.6811882549999995,7.732696700000001,3.8180185,4.009282149999999,3.4530604499999997
ZF_grn21org41,ZF,11.897016734693878,15.240777687074832,17.540315442176873,18.564818843537417,20.903073469387756
ZF_org01wht58,ZF,2.5881052218750003,4.406769890624999,6.327872765624999,10.1359578125,12.57017828125
ZF_org11pnk05,ZF,23.466200000000004,24.490440449438207,26.55517528089888,26.897070786516856,28.074973033707863
ZF_pnk93pnk91,ZF,22.294525000000004,28.192108333333334,29.522956250000004,29.14916875,30.812777083333334
ZF_red15ylw15,ZF,24.01828735632184,26.579820689655172,29.039709195402303,29.883143678160916,31.676852873563227
ZF_red77pnk45,ZF,17.20660630630631,19.53548009009009,25.478977477477468,28.582635135135135,27.25864864864865
ZF_ylw67brn42,ZF,15.40471655737705,18.310390491803275,21.48396393442623,24.01675901639344,25.456142622950818
ZF_ylw95ylw29,ZF,12.32189966101695,13.888586949152543,16.537514406779664,19.071119322033898,20.460157745762714
